Date, Open, High, Low, Close, Volume
05/10/19, 49.3548, 49.7125, 48.1925, 49.295, 164834844
05/09/19, 50.10, 50.42, 49.165, 50.18, 139634436
05/08/19, 50.475, 51.335, 50.4375, 50.725, 105358000
05/07/19, 51.47, 51.8544, 50.2063, 50.715, 155054796
05/06/19, 51.0725, 52.21, 50.875, 52.12, 129772436
05/03/19, 52.7225, 52.96, 52.5575, 52.9375, 83569524
05/02/19, 52.46, 53.1625, 52.0325, 52.2875, 127985280
05/01/19, 52.47, 53.8275, 52.3075, 52.63, 259309312
04/30/19, 50.765, 50.85, 49.7775, 50.1675, 186139688
04/29/19, 51.10, 51.4925, 50.965, 51.1525, 88818884
04/26/19, 51.225, 51.25, 50.53, 51.075, 74596400
04/25/19, 51.7075, 51.94, 51.28, 51.32, 74172844
04/24/19, 51.84, 52.12, 51.7625, 51.79, 70162436
04/23/19, 51.1075, 51.9375, 50.975, 51.87, 93291960
04/22/19, 50.7075, 51.235, 50.585, 51.1325, 77758204
04/18/19, 50.78, 51.0375, 50.63, 50.965, 96783080
04/17/19, 49.885, 50.845, 49.6525, 50.7825, 115627116
04/16/19, 49.865, 50.3425, 49.64, 49.8125, 102785564
04/15/19, 49.645, 49.9625, 49.5025, 49.8075, 70146600
04/12/19, 49.80, 50.035, 49.0525, 49.7175, 111042680
04/11/19, 50.2125, 50.25, 49.6108, 49.7375, 83603244
04/10/19, 49.67, 50.185, 49.545, 50.155, 86781156
04/09/19, 50.08, 50.7125, 49.8075, 49.875, 143072952
04/08/19, 49.105, 50.0575, 49.085, 50.025, 103526796
04/05/19, 49.1125, 49.275, 48.9825, 49.25, 74106564
04/04/19, 48.6975, 49.0925, 48.285, 48.9225, 76457116
04/03/19, 48.3125, 49.125, 48.2875, 48.8375, 93087320
04/02/19, 47.7725, 48.615, 47.7625, 48.505, 91062920
04/01/19, 47.91, 47.92, 47.095, 47.81, 111447844
03/29/19, 47.4575, 47.52, 47.135, 47.4875, 94255844
03/28/19, 47.2375, 47.3898, 46.8825, 47.18, 83121436
03/27/19, 47.1875, 47.44, 46.6375, 47.1175, 119393720
03/26/19, 47.916, 48.22, 46.145, 46.6975, 199202156
03/25/19, 47.8775, 47.995, 46.65, 47.185, 175381156
03/22/19, 48.835, 49.4225, 47.695, 47.7625, 169630688
03/21/19, 47.505, 49.0825, 47.4525, 48.7725, 204136952
03/20/19, 46.5575, 47.3725, 46.1825, 47.04, 124140920
03/19/19, 47.0875, 47.2475, 46.48, 46.6325, 126585476
03/18/19, 46.45, 47.0975, 46.4475, 47.005, 104879320
03/15/19, 46.2125, 46.8325, 45.935, 46.53, 156171640
03/14/19, 45.975, 46.025, 45.64, 45.9325, 94318040
03/13/19, 45.5625, 45.825, 45.23, 45.4275, 124130080
03/12/19, 45.00, 45.6675, 44.8425, 45.2275, 129870320
03/11/19, 43.8725, 44.78, 43.8375, 44.725, 128044116
03/08/19, 42.58, 43.2675, 42.375, 43.2275, 95997436
03/07/19, 43.4675, 43.61, 43.005, 43.125, 99185476
03/06/19, 43.6675, 43.8725, 43.485, 43.63, 83241524
03/05/19, 43.985, 44.00, 43.635, 43.8825, 78949680
03/04/19, 43.9225, 44.4375, 43.4925, 43.9625, 109744796
03/01/19, 43.57, 43.7875, 43.2225, 43.7425, 103544680
02/28/19, 43.58, 43.7275, 43.23, 43.2875, 112861680
02/27/19, 43.3025, 43.75, 43.1825, 43.7175, 111341564
02/26/19, 43.4275, 43.825, 43.2933, 43.5825, 68280844
02/25/19, 43.54, 43.9675, 43.4875, 43.5575, 87493436
02/22/19, 42.895, 43.25, 42.845, 43.2425, 75652600
02/21/19, 42.95, 43.0925, 42.575, 42.765, 68998680
02/20/19, 42.7975, 43.33, 42.7475, 43.0075, 104457436
02/19/19, 42.4275, 42.86, 42.3725, 42.7325, 75891320
02/15/19, 42.8125, 42.925, 42.4375, 42.605, 98507244
02/14/19, 42.4275, 42.8154, 42.345, 42.70, 87343000
02/13/19, 42.8475, 43.12, 42.48, 42.545, 89960920
02/12/19, 42.525, 42.75, 42.425, 42.7225, 89134080
02/11/19, 42.7625, 42.8025, 42.3125, 42.3575, 83973720
02/08/19, 42.2475, 42.665, 42.105, 42.6025, 95279884
02/07/19, 43.10, 43.485, 42.585, 42.735, 126966756
02/06/19, 43.6625, 43.8925, 43.2133, 43.56, 112958360
02/05/19, 43.215, 43.77, 43.0875, 43.545, 144406532
02/04/19, 41.8525, 42.9138, 41.82, 42.8125, 125982320
02/01/19, 41.74, 42.245, 41.4825, 41.63, 130672564
01/31/19, 41.5275, 42.25, 41.14, 41.61, 162958592
01/30/19, 40.8125, 41.5375, 40.0575, 41.3125, 244439124
01/29/19, 39.0625, 39.5325, 38.5275, 38.67, 166348952
01/28/19, 38.9475, 39.0825, 38.415, 39.075, 104768244
01/25/19, 38.87, 39.5325, 38.58, 39.44, 134191564
01/24/19, 38.5275, 38.62, 37.935, 38.175, 101766204
01/23/19, 38.5375, 38.785, 37.925, 38.48, 92522280
01/22/19, 39.1025, 39.1825, 38.155, 38.325, 121575884
01/18/19, 39.375, 39.47, 38.9952, 39.205, 135004080
01/17/19, 38.55, 39.415, 38.315, 38.965, 119284640
01/16/19, 38.27, 38.97, 38.25, 38.735, 122278844
01/15/19, 37.5675, 38.3475, 37.5125, 38.2675, 114841280
01/14/19, 37.7125, 37.8175, 37.305, 37.50, 129756756
01/11/19, 38.22, 38.425, 37.8775, 38.0725, 108092960
01/10/19, 38.125, 38.4925, 37.715, 38.45, 143122688
01/09/19, 37.8225, 38.6325, 37.4075, 38.3275, 180396312
01/08/19, 37.39, 37.955, 37.13, 37.6875, 164101248
01/07/19, 37.175, 37.2075, 36.475, 36.9825, 219111048
01/04/19, 36.1325, 37.1375, 35.95, 37.065, 234428280
01/03/19, 35.995, 36.43, 35.50, 35.5475, 365248812
01/02/19, 38.7225, 39.7125, 38.5575, 39.48, 148158952
