Date, Open, High, Low, Close, Volume,sigma
2022-01-18,171.51,172.54,169.405,169.8,91168727,0.014974186887171712
2022-01-19,170.0,171.08,165.94,166.23,94814992,0.014979399590423338
2022-01-20,166.98,169.68,164.18,164.51,91420523,0.014480806032594773
2022-01-21,164.415,166.33,162.3,162.41,122848898,0.014530364255271573
2022-01-24,160.02,162.3,154.7,161.62,162706703,0.01295575542432492
2022-01-25,158.98,162.76,157.02,159.78,115798398,0.013022045971616469
2022-01-26,163.5,164.3894,157.82,159.69,108275297,0.012994921607350435
2022-01-27,162.45,163.84,158.28,159.22,121954602,0.013013005676892888
2022-01-28,165.71,170.35,162.8,170.33,179935703,0.021700477469835066
2022-01-31,170.16,175.0,169.51,174.78,115541602,0.021779311956829896
2022-02-01,174.01,174.84,172.31,174.61,86213914,0.021622447935910186
2022-02-02,174.745,175.88,173.33,175.84,84914258,0.020796882296713164
2022-02-03,174.48,176.2399,172.12,172.9,89418070,0.020798093941012178
2022-02-04,171.68,174.1,170.68,172.39,82465398,0.020812302991506704
2022-02-07,172.86,173.9458,170.95,171.66,77251203,0.02083797269168981
2022-02-08,171.73,175.35,171.43,174.83,74829219,0.02091653785788355
2022-02-09,176.05,176.65,174.9,176.28,71285039,0.020994755885243688
2022-02-10,174.14,175.48,171.55,172.12,90865906,0.021254650498798485
2022-02-11,172.33,173.08,168.04,168.64,98670688,0.021717973872574882
2022-02-14,167.37,169.58,166.56,168.88,86185531,0.021291552068232522
2022-02-15,170.97,172.95,170.25,172.79,64286320,0.0212890069183412
2022-02-16,171.85,173.34,170.05,172.55,61177398,0.02109285057225276
2022-02-17,171.03,171.91,168.47,168.88,69589344,0.021525482385690138
2022-02-18,169.82,170.5413,166.19,167.3,82772672,0.021632609267331075
2022-02-22,164.98,166.69,162.15,164.32,91162758,0.021902716477285138
2022-02-23,165.54,166.15,159.75,160.07,90009250,0.022798608029399602
2022-02-24,152.58,162.85,152.0,162.74,141147500,0.023083071935681144
2022-02-25,163.84,165.12,160.8738,164.85,91974227,0.016464045682954873
2022-02-28,163.06,165.42,162.43,165.12,95056633,0.015073530008001353
2022-03-01,164.695,166.6,161.97,163.2,83474430,0.015196336410635275
2022-03-02,164.39,167.36,162.95,166.56,79724750,0.01601131417486332
2022-03-03,168.47,168.91,165.55,166.23,76678438,0.01564870356405631
2022-03-04,164.49,165.55,162.1,163.17,83819594,0.016098828695802283
2022-03-07,163.36,165.02,159.04,159.3,96418852,0.01680267855733243
2022-03-08,158.82,162.88,155.8,157.44,131148297,0.01598761524623509
2022-03-09,161.475,163.41,159.41,162.95,91454914,0.018267436300615367
2022-03-10,160.2,160.39,155.98,158.52,105342000,0.018498642677308122
2022-03-11,158.93,159.28,154.5,154.73,96970094,0.018694928840894683
2022-03-14,151.45,154.12,150.1,150.62,108732094,0.019306804223554987
2022-03-15,150.9,155.57,150.38,155.09,92964305,0.019899844410425443
2022-03-16,157.05,160.0,154.46,159.59,102300203,0.021412491872761966
2022-03-17,158.61,161.0,157.63,160.62,75615375,0.021104396142905876
2022-03-18,160.51,164.48,159.76,163.98,123511695,0.02168693233125787
2022-03-21,163.51,166.35,163.015,165.38,95811352,0.0213811127907187
2022-03-22,165.51,169.42,164.91,168.82,81532008,0.02085140669830599
2022-03-23,167.99,172.64,167.65,170.21,98062672,0.020632674767392296
2022-03-24,171.06,174.14,170.21,174.07,90131422,0.021021285687631806
2022-03-25,173.88,175.28,172.75,174.72,80546156,0.021018811488490125
2022-03-28,172.17,175.73,172.0,175.6,90371922,0.020711680909190507
2022-03-29,176.69,179.01,176.34,178.96,100589398,0.020649838140909958
2022-03-30,178.55,179.61,176.7,177.77,92633148,0.020752329610260477
2022-03-31,177.84,178.03,174.4,174.61,103049297,0.020715299766823625
2022-04-01,174.03,174.88,171.94,174.31,78751328,0.019682261997922168
2022-04-04,174.57,178.49,174.44,178.44,76545984,0.019696647270135634
2022-04-05,177.5,178.3,174.415,175.06,73401789,0.01928896771570198
2022-04-06,172.36,173.63,170.13,171.83,89058781,0.01859713167097005
2022-04-07,171.16,173.36,169.85,172.14,77594648,0.01731263310057543
2022-04-08,171.78,171.78,169.2,170.09,76575516,0.016074419823134147
2022-04-11,168.71,169.03,165.5,165.75,72246711,0.01663823340838248
2022-04-12,168.02,169.87,166.64,167.66,79265188,0.015607938397499382
2022-04-13,167.39,171.04,166.77,170.4,70618930,0.015901643869703604
2022-04-14,170.62,171.27,165.04,165.29,75329375,0.017006939837654268
2022-04-18,163.92,166.5984,163.57,165.07,69023938,0.016900003217262673
2022-04-19,165.02,167.82,163.91,167.4,67723828,0.01650874848940661
2022-04-20,168.76,168.88,166.1,167.23,67929805,0.01637852158573553
2022-04-21,168.91,171.53,165.91,166.42,87227766,0.015372747529994294
2022-04-22,166.46,167.8699,161.5,161.79,84882414,0.01636295648703057
2022-04-25,161.12,163.17,158.46,162.88,96046383,0.01641917053360096
2022-04-26,162.25,162.34,156.72,156.8,95623242,0.017127824226530017
2022-04-27,155.91,159.79,155.38,156.57,88063195,0.01717145473347936
2022-04-28,159.25,164.515,158.93,163.64,130216797,0.02060576261185691
2022-04-29,161.84,166.2,157.25,157.65,131747594,0.02197447384613304
2022-05-02,156.71,158.23,153.27,157.96,123055297,0.020936722185389108
2022-05-03,158.15,160.71,156.32,159.48,88966531,0.020995510511723842
2022-05-04,159.67,166.48,159.26,166.02,108256492,0.023150313983185865
2022-05-05,163.85,164.08,154.95,156.77,130525297,0.02624124989467155
2022-05-06,156.01,159.44,154.18,157.28,116124602,0.026236617841855502
2022-05-09,154.925,155.83,151.49,152.06,131577906,0.026645580652744492
2022-05-10,155.52,156.74,152.93,154.51,115366703,0.026816150071537773
2022-05-11,153.5,155.45,145.81,146.5,142689797,0.028461891049794963
2022-05-12,142.77,146.2,138.8,142.56,182602000,0.02833485824996599
2022-05-13,144.59,148.105,143.11,147.11,113990898,0.029721398677810505
2022-05-16,145.55,147.5199,144.18,145.54,86643773,0.02934855215657584
2022-05-17,148.86,149.77,146.68,149.24,78336250,0.030257101931354162
2022-05-18,146.85,147.3601,139.9,140.82,109742898,0.03242725226567892
2022-05-19,139.88,141.66,136.6,137.35,136095594,0.03232869203161351
2022-05-20,139.09,140.7,132.61,137.59,137426094,0.03222170257907474
2022-05-23,137.79,143.26,137.65,143.11,117726305,0.03323441176586767
2022-05-24,140.805,141.97,137.33,140.36,104132703,0.03340029098432815
2022-05-25,138.43,141.785,138.34,140.52,92482703,0.03116501832081134
2022-05-26,137.39,144.34,137.14,143.78,90601555,0.031084311832085373
2022-05-27,145.39,149.68,145.26,149.64,90978492,0.0327528703080455
2022-05-31,149.07,150.66,146.84,148.84,103718398,0.03262915557569849
2022-06-01,149.9,151.74,147.68,148.71,74286641,0.03084857261485041
2022-06-02,147.83,151.27,146.86,151.21,72348062,0.028677381048705628
2022-06-03,146.9,147.97,144.46,145.38,88570289,0.029871096244905075
2022-06-06,147.03,148.5689,144.9,146.14,71598383,0.029053587031313183
2022-06-07,144.345,149.0,144.1,148.71,67808148,0.029105662177653372
2022-06-08,148.58,149.8697,147.46,147.96,53950199,0.026480150283173996
2022-06-09,147.08,147.95,142.53,142.64,69472977,0.02708246128165661
2022-06-10,140.28,140.76,137.06,137.13,91566641,0.027353001621289466
2022-06-13,132.87,135.2,131.44,131.88,122207102,0.02847509101975278
2022-06-14,133.13,133.89,131.48,132.76,84784328,0.02768388696279388
2022-06-15,134.29,137.34,132.16,135.43,91532969,0.02537715963883785
2022-06-16,132.08,132.39,129.04,130.06,107961508,0.026344695566977838
2022-06-17,130.065,133.079,129.81,131.56,134520297,0.026528105283691733
2022-06-21,133.42,137.06,133.32,135.87,81000484,0.025925587559373235
2022-06-22,134.79,137.76,133.91,135.35,73409234,0.025609783494743733
2022-06-23,136.82,138.59,135.63,138.27,72433766,0.0261544191188187
2022-06-24,139.9,141.91,139.77,141.66,89116844,0.02622247615789558
2022-06-27,142.695,143.49,140.965,141.66,70207914,0.024257448086160305
2022-06-28,142.13,143.422,137.325,137.44,67315328,0.02504660869122505
2022-06-29,137.46,140.67,136.67,139.23,66242406,0.02534063901737407
2022-06-30,137.25,138.37,133.7737,136.72,98964469,0.02507480458069261
2022-07-01,136.04,139.04,135.66,138.93,71051555,0.02412972700836885
2022-07-05,137.77,141.61,136.93,141.56,73429641,0.024562037243418967
2022-07-06,141.355,144.12,141.08,142.92,74064250,0.024286317448181532
2022-07-07,143.29,146.55,143.28,146.35,66253711,0.024975431407207156
2022-07-08,145.265,147.55,145.0,147.04,64547801,0.02344358031779116
2022-07-11,145.67,146.64,143.78,144.87,63305113,0.02173004129886876
2022-07-12,145.76,148.45,145.05,145.86,77588758,0.019281309434391106
2022-07-13,142.99,146.45,142.1201,145.49,71185562,0.0193656072953689
2022-07-14,144.08,148.95,143.25,148.47,78140734,0.01938186207939295
2022-07-15,149.78,150.86,148.2,150.17,76259930,0.016106013026909616
2022-07-18,150.74,151.57,146.7,147.07,81420875,0.01732790920370641
2022-07-19,147.92,151.23,146.91,151.0,82982367,0.016859324771034176
2022-07-20,151.12,153.72,150.37,153.04,64823406,0.016783624643341613
2022-07-21,154.5,155.57,151.94,155.35,65086641,0.016526753387018926
2022-07-22,155.39,156.28,153.41,154.09,66675406,0.016218613258349314
2022-07-25,154.01,155.04,152.28,152.95,53623953,0.016421747236457663
2022-07-26,152.265,153.085,150.8,151.6,55138688,0.014618413481304217
2022-07-27,152.58,157.33,152.16,156.79,78620688,0.015988706711713582
2022-07-28,156.98,157.64,154.41,157.35,81378727,0.014885837955816978
2022-07-29,161.24,163.63,159.5,162.51,101786898,0.015877580038489207
2022-08-01,161.01,163.59,160.89,161.51,67829375,0.01599607661393095
2022-08-02,160.1,162.41,159.63,160.01,59907031,0.016412370789187752
2022-08-03,160.84,166.59,160.75,166.13,82507484,0.017561467310990172
2022-08-04,166.005,167.19,164.43,165.81,55474141,0.017671834076807218
2022-08-05,163.21,165.85,163.0,165.35,56696992,0.01707515394402381
2022-08-08,166.37,167.81,164.2,164.87,60362340,0.01722963616793633
2022-08-09,164.02,165.82,163.25,164.92,63135500,0.017158069396668182
2022-08-10,167.68,169.34,166.9,169.24,70170547,0.0174593124319154
2022-08-11,170.06,170.99,168.19,168.49,57149160,0.017616808244248574
2022-08-12,169.82,172.17,169.4,172.1,68039375,0.016671001353881987
2022-08-15,171.52,173.39,171.345,173.19,54091688,0.016074081250173653
2022-08-16,172.78,173.71,171.6618,173.03,56377047,0.016108471810389515
2022-08-17,172.77,176.15,172.57,174.55,79542039,0.01598829635215116
2022-08-18,173.75,174.9,173.12,174.15,62290078,0.015751473467645348
2022-08-19,173.03,173.74,171.3101,171.52,70346305,0.016223289899955484
2022-08-22,169.69,169.86,167.135,167.57,69026805,0.017247649680035105
2022-08-23,167.08,168.71,166.65,167.23,54147078,0.015830655837223873
2022-08-24,167.32,168.11,166.245,167.53,53841520,0.015835560767120713
2022-08-25,168.78,170.14,168.35,170.03,51218207,0.014465623395522967
2022-08-26,170.57,171.05,163.56,163.62,78960977,0.017084997498544703
2022-08-29,161.145,162.9,159.82,161.38,73313953,0.01725870224071933
2022-08-30,162.13,162.56,157.72,158.91,77906203,0.014990983415216364
2022-08-31,160.305,160.58,157.14,157.22,87991086,0.015113849959853206
2022-09-01,156.64,158.42,154.67,157.96,74229906,0.01520860444182301
2022-09-02,159.75,160.362,154.965,155.81,76957766,0.015429249784190314
2022-09-06,156.47,157.09,153.69,154.53,73714844,0.015456056588133649
2022-09-07,154.825,156.67,153.61,155.96,87449570,0.014087822344255123
2022-09-08,154.64,156.36,152.68,154.46,84923852,0.014142757372976492
2022-09-09,155.47,157.82,154.75,157.37,68081008,0.013889906066164097
2022-09-12,159.59,164.26,159.3,163.43,104956000,0.01692695096019876
2022-09-13,159.9,160.54,153.37,153.84,122656602,0.021197248563869286
2022-09-14,154.785,157.1,153.6106,155.31,87965406,0.021227734754317325
2022-09-15,154.65,155.24,151.38,152.37,90481109,0.021412475896504652
2022-09-16,151.21,151.35,148.37,150.7,162278797,0.021344102977738685
2022-09-19,149.31,154.56,149.1,154.48,81474250,0.022122633301229846
2022-09-20,153.4,158.08,153.08,156.9,107689797,0.022579592429395504
2022-09-21,157.34,158.74,153.6,153.72,101696797,0.022878883797878887
2022-09-22,152.38,154.47,150.91,152.74,86652547,0.022403247121180716
2022-09-23,151.19,151.47,148.56,150.43,96029914,0.021158461948161372
2022-09-26,149.66,153.7701,149.64,150.77,93339406,0.021077272881264934
2022-09-27,152.74,154.72,149.945,151.76,84442734,0.02098571446874249
2022-09-28,147.64,150.6414,144.84,149.84,146691391,0.021035735359487037
2022-09-29,146.1,146.72,140.68,142.48,128138203,0.023515742085160718
2022-09-30,141.28,143.1,138.0,138.2,124925297,0.024137982462611784
2022-10-03,138.21,143.07,137.685,142.45,114311695,0.02555440330026775
2022-10-04,145.03,146.22,144.26,146.1,87830062,0.02629005958986336
2022-10-05,144.075,147.38,143.01,146.4,79470969,0.02626566055876173
2022-10-06,145.81,147.54,145.22,145.43,68402172,0.02576186849816567
2022-10-07,142.54,143.1,139.445,140.09,85925562,0.024650855680055664
2022-10-10,140.42,141.89,138.5729,140.42,74899000,0.02141465962731154
2022-10-11,139.9,141.35,138.22,138.98,77033672,0.021169391814203332
2022-10-12,139.13,140.36,138.16,138.34,70433742,0.020922533043005228
2022-10-13,134.99,143.59,134.37,142.99,113224000,0.022630018737926725
2022-10-14,144.31,144.52,138.19,138.38,88597969,0.02256713919088281
2022-10-17,141.065,142.9,140.27,142.41,85250945,0.02346283369537964
2022-10-18,145.49,146.7,140.61,143.75,99136609,0.02336529796834875
2022-10-19,141.69,144.9492,141.5,143.86,61758340,0.023369883169495714
2022-10-20,143.02,145.89,142.65,143.39,64521992,0.023182534387772187
2022-10-21,142.87,147.8479,142.649,147.27,86548609,0.024130090812417487
2022-10-24,147.185,150.23,146.0,149.45,75981922,0.024345793523205827
2022-10-25,150.09,152.49,149.36,152.34,74732289,0.02456566432204139
2022-10-26,150.96,151.99,148.04,149.35,88436172,0.02201121695520826
2022-10-27,148.07,149.046,144.13,144.8,109180203,0.02204662314947762
2022-10-28,148.2,157.5,147.82,155.74,164762406,0.027044059054271388
2022-10-31,153.155,154.24,151.92,153.34,97943172,0.026947849941465537
2022-11-01,155.08,155.45,149.13,150.65,80379352,0.02735348304207907
2022-11-02,148.945,152.17,145.0,145.03,93604625,0.02875174606803608
2022-11-03,142.06,142.8,138.75,138.88,97918523,0.029184181177353278
2022-11-04,142.09,142.67,134.38,138.38,140814797,0.02918879998968931
2022-11-07,137.11,139.145,135.671,138.92,83374633,0.02910306020965696
2022-11-08,140.41,141.43,137.49,139.5,89908477,0.029089321560687522
2022-11-09,138.5,138.55,134.5933,134.87,74917789,0.02894430848566606
2022-11-10,141.24,146.87,139.5,146.87,118854000,0.034827706036007024
2022-11-11,145.82,150.01,144.37,149.7,93979672,0.03449991389354337
2022-11-14,148.97,150.28,147.43,148.28,73374109,0.034582625107129304
2022-11-15,152.215,153.59,148.5613,150.04,89868328,0.03465103629989325
2022-11-16,149.13,149.87,147.29,148.79,64218273,0.034719465982116816
2022-11-17,146.43,151.48,146.15,150.72,80389398,0.03431400452916837
2022-11-18,152.305,152.7,149.97,151.29,74829570,0.034174192990774635
2022-11-21,150.16,150.37,147.715,148.01,58724070,0.03425907786913834
2022-11-22,148.13,150.42,146.925,150.18,51804129,0.034124858623516614
2022-11-23,149.45,151.83,149.34,151.07,58301398,0.033281699506104385
2022-11-25,148.305,148.88,147.12,148.11,35195859,0.028537972940301255
2022-11-28,145.14,146.64,143.38,144.22,69346523,0.028921806914660855
2022-11-29,144.29,144.81,140.355,141.17,83763797,0.02903527505236382
2022-11-30,141.395,148.72,140.55,148.03,111380898,0.030070168389378784
2022-12-01,148.21,149.13,146.61,148.31,71250414,0.02813207338635469
2022-12-02,145.96,148.0,145.65,147.81,65447449,0.028128764413151285
2022-12-05,147.77,150.9199,145.77,146.63,68826438,0.028259150226720788
2022-12-06,147.075,147.3,141.92,142.91,64727191,0.029006331239159487
2022-12-07,142.19,143.37,140.0,140.94,69721086,0.028036538817939837
2022-12-08,142.36,143.52,141.1,142.65,62128340,0.01897474590754184
2022-12-09,142.34,145.57,140.9,142.16,76097008,0.018306326138146242
2022-12-12,142.7,144.5,141.06,144.49,70462648,0.01872020575892642
2022-12-13,149.5,149.9692,144.24,145.47,93886156,0.018558627625186577
2022-12-14,145.35,146.655,141.16,143.21,82291188,0.018779013880898716
2022-12-15,141.11,141.8,136.025,136.5,98931914,0.02103672246160024
2022-12-16,136.685,137.65,133.73,134.51,160156891,0.021032969230229646
2022-12-19,135.11,135.2,131.32,132.37,79592609,0.020834066258167538
2022-12-20,131.39,133.25,129.89,132.3,77432812,0.020295630643817477
2022-12-21,132.98,136.81,132.75,135.45,85927992,0.021291931090984383
2022-12-22,134.352,134.56,130.3,132.23,77852109,0.021466331679602674
2022-12-23,130.92,132.415,129.64,131.86,63814887,0.02088670946437398
2022-12-27,131.38,131.41,128.72,130.03,69007828,0.020629763590478432
2022-12-28,129.67,131.0275,125.87,126.04,85438391,0.017090265210778444
2022-12-29,127.99,130.4814,127.73,129.61,75703711,0.01894066496830584
2022-12-30,128.41,129.95,127.43,129.93,77034211,0.019048149367766002
2023-01-03,130.28,130.9,124.17,125.07,112117508,0.020321082631611375
2023-01-04,126.89,128.6557,125.08,126.36,89113633,0.020288999127998933
2023-01-05,127.13,127.77,124.76,125.02,80962711,0.020236522766242517
2023-01-06,126.01,130.29,124.89,129.62,87754719,0.022169058980049068
2023-01-09,130.465,133.41,129.89,130.15,70790805,0.022261702663606657
2023-01-10,130.26,131.2636,128.12,130.73,63896160,0.02180627500590869
2023-01-11,131.25,133.51,130.46,133.49,69458953,0.022474963166742964
2023-01-12,133.88,134.26,131.44,133.41,71379648,0.02231980482906736
2023-01-13,132.03,134.92,131.66,134.76,57809719,0.01986153554307169
2023-01-17,134.83,137.29,134.13,135.94,63646633,0.019662288016349262
2023-01-18,136.815,138.61,135.03,135.21,69672797,0.019312019876476686
2023-01-19,134.08,136.25,133.77,135.27,58280406,0.01930820609040605
2023-01-20,135.28,138.02,134.22,137.87,80223633,0.019038432170127278
2023-01-23,138.12,143.315,137.9,141.11,81760312,0.01869254006051938
2023-01-24,140.305,143.16,140.3,142.53,66435141,0.01868112345164038
2023-01-25,140.89,142.43,138.81,141.86,65799352,0.018300587063236194
2023-01-26,143.17,144.25,141.9,143.96,54105070,0.01626974956015002
2023-01-27,143.155,147.23,143.08,145.93,70555844,0.015541436154042609
2023-01-30,144.955,145.55,142.85,143.0,64015273,0.016675759737450366
2023-01-31,142.7,144.34,142.28,144.29,65874461,0.013107318829806822
2023-02-01,143.97,146.61,141.32,145.43,77663633,0.013091575382183378
2023-02-02,148.9,151.18,148.17,150.82,118339000,0.013966278505149282
2023-02-03,148.03,157.38,147.83,154.5,154357297,0.012894308848948795
2023-02-06,152.575,153.1,150.78,151.73,69858312,0.014306604038447173
2023-02-07,150.64,155.23,150.64,154.65,83322555,0.014492482870408472
2023-02-08,153.88,154.58,151.168,151.92,64120078,0.015390733112688805
2023-02-09,153.775,154.33,150.42,150.87,56007141,0.015628839165960143
2023-02-10,149.46,151.3401,149.22,151.01,57450711,0.015656387798469486
2023-02-13,150.952,154.26,150.92,153.85,62199008,0.015917805346765224
2023-02-14,152.12,153.77,150.86,153.2,61707566,0.01587184875035696
2023-02-15,153.11,155.5,152.88,155.33,65669250,0.015876771689424873
2023-02-16,153.51,156.33,153.3475,153.71,68167938,0.01610824361500751
2023-02-17,152.35,153.0,150.85,152.55,59144121,0.015791262043978637
2023-02-21,150.2,151.3,148.405,148.48,58867230,0.017222060351631534
2023-02-22,148.87,149.95,147.16,148.91,51011312,0.01713860828274321
2023-02-23,150.09,150.34,147.24,149.4,48394246,0.016888414121025885
2023-02-24,147.11,147.19,145.7202,146.71,55469609,0.01724076689176764
2023-02-27,147.71,149.17,147.45,147.92,44998473,0.01658180671890375
2023-02-28,147.05,149.08,146.83,147.41,50547000,0.01653147324256746
2023-03-01,146.83,147.2285,145.01,145.31,55478992,0.01681522378811104
2023-03-02,144.38,146.71,143.9,145.91,52279762,0.01430186954541626
2023-03-03,148.045,151.11,147.33,151.03,70732305,0.01554003143931541
2023-03-06,153.785,156.3,153.46,153.83,87558031,0.015595533933718212
2023-03-07,153.7,154.0299,151.13,151.6,56182031,0.015301463797898564
2023-03-08,152.81,153.47,151.83,152.87,47204793,0.014881240164408725
2023-03-09,153.559,154.535,150.225,150.59,53833578,0.015210293375710187
2023-03-10,150.21,150.94,147.6096,148.5,68572398,0.015536538117722919
2023-03-13,147.805,153.14,147.7,150.47,84457117,0.015197006165185474
2023-03-14,151.28,153.4,150.1,152.59,73695891,0.015561511897529062
2023-03-15,151.19,153.245,149.92,152.99,77167875,0.015208921058369669
2023-03-16,152.16,156.46,151.64,155.85,76254414,0.015634383283749657
2023-03-17,156.08,156.74,154.28,155.0,98944633,0.01557926623545868
2023-03-20,155.07,157.82,154.15,157.4,73641422,0.014381323084483593
2023-03-21,157.32,159.4,156.54,159.28,73938289,0.014520781788598489
2023-03-22,159.3,162.14,157.81,157.83,75701805,0.014813218781283912
2023-03-23,158.83,161.5501,157.68,158.93,67622062,0.01392766836080069
2023-03-24,158.86,160.34,157.85,160.25,59256340,0.013928585092095255
2023-03-27,159.94,160.77,157.87,158.28,52390273,0.014344064529459888
2023-03-28,157.97,158.49,155.98,157.65,45992152,0.013807950512503686
2023-03-29,159.37,161.05,159.35,160.77,51305688,0.014251918349470946
2023-03-30,161.53,162.47,161.271,162.36,49501688,0.012364655846407311
2023-03-31,162.44,165.0,161.91,164.9,68749789,0.012190670202345986
2023-04-03,164.27,166.29,164.22,166.17,56976191,0.011383366865012979
2023-04-04,166.595,166.84,165.11,165.63,46278301,0.01149815014746495
2023-04-05,164.74,165.05,161.8,163.76,51511738,0.01118769709003411
2023-04-06,162.43,164.9584,162.0,164.66,45390121,0.010266266226230288
2023-04-10,161.42,162.03,160.08,162.03,47716879,0.011187703525253551
2023-04-11,162.35,162.36,160.51,160.8,47644219,0.011203080094321262
2023-04-12,161.22,162.06,159.78,160.1,50133059,0.01132361586777837
2023-04-13,161.63,165.8,161.42,165.56,68445648,0.012981811729779195
2023-04-14,164.59,166.32,163.82,165.21,49386480,0.012879394028612608
2023-04-17,165.09,165.39,164.03,165.23,41516219,0.012559616370822294
2023-04-18,166.1,167.41,165.65,166.47,49923008,0.012417252853760184
2023-04-19,165.8,168.16,165.54,167.63,47720168,0.012134355822390834
2023-04-20,166.09,167.87,165.56,166.65,52456379,0.012271227827207706
2023-04-21,165.05,166.4521,164.49,165.02,58337340,0.01250097204838798
2023-04-24,165.0,165.6,163.89,165.33,41949578,0.012039059013326725
2023-04-25,165.19,166.305,163.73,163.77,48714059,0.01226177304270538
2023-04-26,163.055,165.28,162.8,163.76,45498801,0.011490041395805426
2023-04-27,165.19,168.56,165.19,168.41,64902328,0.012971396110836102
2023-04-28,168.49,169.85,167.8801,169.68,55275848,0.012626717567111645
2023-05-01,169.28,170.45,168.64,169.59,52472941,0.01254596151852445
2023-05-02,170.09,170.35,167.54,168.54,48425699,0.012621154196168887
2023-05-03,169.5,170.92,167.16,167.45,65136020,0.012407100978719004
2023-05-04,164.89,167.04,164.31,165.79,81235430,0.012615707950616367
2023-05-05,170.975,174.3,170.76,173.57,113453203,0.015897131409295086
2023-05-08,172.48,173.85,172.11,173.5,55962793,0.015696635406315447
2023-05-09,173.05,173.54,171.6,171.77,45326871,0.01591655322891806
2023-05-10,173.02,174.03,171.9,173.555,53724500,0.014253489229796246
2023-05-11,173.85,174.59,172.17,173.75,49514680,0.014213556269916633
2023-05-12,173.62,174.06,171.0,172.57,45533141,0.014372166190434342
2023-05-15,173.16,173.21,171.47,172.07,37266660,0.014364476109557893
2023-05-16,171.99,173.1383,171.7991,172.07,42110289,0.014315105883648446
2023-05-17,171.71,172.925,170.4201,172.69,57951602,0.014210495781492844
2023-05-18,173.0,175.24,172.58,175.05,65496660,0.014151361040987737
2023-05-19,176.39,176.39,174.94,175.16,55809480,0.014160766346236545
2023-05-22,173.98,174.71,173.45,174.2,43570930,0.013993761345243182
2023-05-23,173.13,173.3794,171.275,171.56,50747262,0.014612657840576988
2023-05-24,171.09,172.4183,170.52,171.84,45143488,0.013205165305477409
2023-05-25,172.41,173.895,171.69,172.99,56058262,0.013183733899832892
2023-05-26,173.32,175.77,173.11,175.43,54834980,0.013506885888181384
2023-05-30,176.96,178.99,176.57,177.3,55964398,0.013501499084087125
2023-05-31,177.325,179.35,176.76,177.25,99625289,0.013340383309352869
2023-06-01,177.7,180.12,176.9306,180.09,68901805,0.013263616374591752
2023-06-02,181.03,181.78,179.26,180.95,61996910,0.008395041724838915
2023-06-05,182.63,184.951,178.035,179.58,121946492,0.008676170015082696
2023-06-06,179.965,180.12,177.43,179.21,64848367,0.008257060058818766
2023-06-07,178.44,181.21,177.32,177.82,61944621,0.008314379649596235
2023-06-08,177.895,180.84,177.46,180.57,50214879,0.008924967462417806
2023-06-09,181.5,182.23,180.63,180.96,48899969,0.008663872775491818
2023-06-12,181.27,183.89,180.97,183.79,54755000,0.009052817839134215
2023-06-13,182.8,184.15,182.44,183.31,54929129,0.009128628618995977
2023-06-14,183.37,184.39,182.02,183.95,57462879,0.009128509583394895
2023-06-15,183.96,186.52,183.78,186.01,65433168,0.008990395386786093
2023-06-16,186.73,186.99,184.27,184.92,101256203,0.009215494487453723
2023-06-20,184.41,186.1,184.41,185.01,49799090,0.009013547592927395
2023-06-21,184.9,185.41,182.5901,183.96,49515699,0.008162581045356004
2023-06-22,183.74,187.045,183.67,187.0,51245328,0.008652257033569099
2023-06-23,185.55,187.56,185.01,186.68,53117000,0.008747949814749221
2023-06-26,186.83,188.05,185.23,185.27,48088660,0.008776345000934565
2023-06-27,185.89,188.39,185.67,188.06,50730848,0.009045989929594931
2023-06-28,187.93,189.9,187.6,189.25,51216801,0.009033991821507794
2023-06-29,189.08,190.07,188.94,189.59,46347312,0.00851223776939241
2023-06-30,191.63,194.48,191.26,193.97,85213219,0.009709476364751947
2023-07-03,193.78,193.88,191.76,192.46,31346600,0.009723372366409432
2023-07-05,191.565,192.98,190.62,191.33,46920262,0.00988666783970968
2023-07-06,189.84,192.02,189.2,191.81,45156008,0.009510936656237545
2023-07-07,191.41,192.67,190.24,190.68,46815000,0.00934577960130807
2023-07-10,189.26,189.99,187.035,188.61,59922160,0.009866524563520879
2023-07-11,189.16,189.3,186.6,188.08,46638121,0.009368584052214395
2023-07-12,189.68,191.7,188.47,189.77,60750246,0.009479699305902894
2023-07-13,190.5,191.19,189.78,190.54,41342340,0.009485977577765235
2023-07-14,190.23,191.1799,189.63,190.69,41616238,0.009215641168712317
2023-07-17,191.9,194.32,191.81,193.99,50520160,0.009727169944684025
2023-07-18,193.35,194.33,192.415,193.73,48353770,0.009757867812981108
2023-07-19,193.1,198.23,192.65,195.1,80507320,0.009603588294895984
2023-07-20,195.09,196.47,192.495,193.13,59581199,0.009483956223647809
2023-07-21,194.1,194.97,191.23,191.94,71951680,0.009627833090608802
2023-07-24,193.41,194.91,192.25,192.75,45505102,0.009388201797656821
2023-07-25,193.33,194.44,192.915,193.62,37283199,0.008879095581379684
2023-07-26,193.67,195.64,193.32,194.5,47471871,0.008835356472855556
2023-07-27,196.02,197.2,192.55,193.22,47460180,0.00902556489417666
2023-07-28,194.67,196.626,194.14,195.83,48291441,0.007923554762893383
2023-07-31,196.06,196.49,195.26,196.45,38824113,0.007679504468487491
2023-08-01,196.235,196.73,195.28,195.605,35281434,0.007608346489020595
